,score
202426,64.90363065889736
155873,72.49019155319641
17405,71.85840707964601
188920,65.95019871846866
359438,80.68115091015854
2398,39.52654232424677
1032,42.022582228767796
221965,40.895584271992256
221194,61.07140557594488
113401,24.528301886792452
181810,23.878010743372034
248125,60.82251082251082
303551,77.73224043715847
156091,48.552722260509995
87890,0.24826419132468955
2122,46.586677699627636
138649,48.90148830616584
244711,61.71122994652406
142379,58.79518072289157
300753,46.71934043284095
247236,40.12738853503185
98,26.561502689887845
165950,27.378018728437652
117915,54.66135458167331
21920,28.90829694323144
58421,52.255569876634134
25669,0.5081700153033519
284777,75.75913535769429
242574,39.963783256720994
291457,82.86088808782566
317457,56.515151515151516
304051,58.34763422407453
167791,40.20721521583327
172081,99.49665229571056
168584,44.90491567994259
182134,56.25888128148818
268012,81.3701923076923
160010,61.33540372670807
224783,67.67344497607655
234,65.85414987912974
166226,42.14805305947797
302388,46.67444574095683
302524,43.58523725834798
278,28.773618794453625
365717,84.45756916381723
364011,85.73770491803279
286751,74.79215164615897
225167,56.808883693746346
19777,68.39788732394366
17133,62.62313766995034
332772,80.69187449718423
22,49.24385633270321
256226,48.65076874803891
197070,45.87155963302752
266966,57.49811605124341
272739,63.23348379154699
18833,55.196674128557724
354934,84.2843779232928
293296,58.67308179285895
168998,43.41637010676156
272453,46.087668988119624
171668,43.068753493571826
223855,46.427161468614294
127518,68.67052023121387
193037,58.24495737159493
41916,27.35144312393888
154246,32.01086956521739
158435,57.0571518787496
148228,1.9310693880729213
2093,38.832970620239394
235488,41.44024740446211
260180,55.1926409812025
253499,53.38407175863006
205059,71.10484058645567
346703,42.268412831911576
204027,99.42253341972311
140620,0.8434155077337715
244995,24.566348655680834
192457,44.810201660735466
155362,31.412353923205345
41010,24.16808355598737
241266,49.95605286839931
85256,49.899228397367885
307002,0.23531426852913145
261594,65.37678207739307
334590,99.99190064794816
123260,1.3553214374254554
257614,0.1345687226828481
366161,84.3010146561443
521,70.00837420744108
71721,0.4968593436008386
259374,42.339261285909714
350458,57.12098009188361
129622,43.80627040157899
265188,73.00760913095715
1540,40.4861693210394
318184,65.88235294117646
2651,4.007833389824126
335609,39.689669252756225
146021,64.58475153165418
184267,77.34960767218831
132372,34.27878787878788
232988,32.152866242038215
25613,67.60989871567297
150145,53.90451733395588
133848,47.196919898582024
192291,51.03124424528881
168681,31.778290993071597
179303,27.796928862425574
244918,41.090146750524106
332386,42.222931970616415
345584,66.7223282442748
262712,62.41408297483064
183562,62.83128636069812
241831,27.362034094192428
194626,30.566037735849054
236457,67.41486068111455
162886,78.21125208031643
247367,54.607093184979135
173346,6.139477809094187
166857,53.92405063291139
256952,59.19946926138877
165986,44.20424897502795
299960,54.98332715820674
216428,35.23150612027675
27162,44.4153711969627
154086,49.950413223140494
21441,30.724564503913154
338760,71.17780294450736
2955,45.09532062391681
293014,61.709728337625656
7805,24.721576306449638
986,25.43837984687577
71074,37.60683760683761
25643,33.317811408614666
204,36.06837606837607
176371,47.87554366008698
146418,40.818363273453095
183251,40.97638680659671
233867,1.6262422819105091
293678,51.8007662835249
176544,49.91902834008097
218121,42.94304326039753
20542,73.89705882352942
40793,32.94055342248113
257527,35.4181307097681
9674,39.02251639973997
297978,32.35230934479055
258210,61.82890855457227
73,37.018425460636514
94362,31.7349016059715
150,46.2360594795539
12495,39.14276709738418
327711,52.11513301351941
171669,37.65621798811719
329873,66.36513157894737
287954,62.775253407899335
283355,68.60005272871078
40628,37.57700205338809
199561,54.66263111203883
232,32.17391304347826
172287,0.5522512969387527
528,46.35062191973715
329082,71.28083727884376
182340,65.61479869423286
315767,67.54060986035908
146278,45.91763524178505
2653,1.155516704455432
143404,30.7502467917078
295770,87.93570875290473
54625,58.371040723981906
148319,47.17696942646731
310100,82.39024390243902
270673,43.50449121866202
54138,63.370955605718585
188,55.33031242547102
143986,24.088276725622162
282524,62.387004689730176
163068,71.09265559335601
318553,59.24956369982548
274638,71.08635097493035
233078,82.32416466678973
252446,49.35064935064935
363247,72.6003490401396
10,25.002838651073013
260605,58.64710828739605
276830,43.5827664399093
217398,56.278171281390854
46,42.336402090072156
203420,55.37249932108265
297030,67.26665429578772
194607,47.694725812085224
37046,49.61181233627054
351040,64.1785302039246
105551,51.20778900665517
195137,55.59832050384884
65781,51.97308045273784
221107,99.55744524581877
299121,74.62090981644054
302723,69.53424657534246
182189,28.306115914185074
21790,38.90861142103662
198773,43.306320907617504
340,23.305200108902806
8125,42.38031661262636
38823,63.654753877275795
126042,99.53576090247208
168917,42.42424242424242
150312,20.3882099209202
42215,40.04034291477559
156566,41.4782038675844
15511,27.229450967946683
370591,65.33212010919017
291508,50.35836709255219
298102,57.78301886792453
104162,59.87092636389145
50,44.21668122857719
35503,31.70731707317073
151007,49.735449735449734
169255,55.22882584386001
271319,53.57478833490122
37358,39.274611398963735
267813,36.081193040596524
90040,33.1202556931682
314491,67.65952437014363
208895,24.952689916193567
205359,53.89477598066556
218421,71.91011235955057
298047,59.62410171365396
206480,79.44746755964839
251678,38.54528958112808
169794,46.36785162287481
165948,42.72463768115942
268620,28.014766201804758
181796,49.94354535190064
325698,39.33161953727507
224710,62.6583850931677
253759,50.29649595687331
24181,60.1909362778928
159508,49.80107010563864
162082,48.95821473300694
230244,50.9688656651426
300010,37.38214087631725
253684,38.42394624312767
342857,56.29984051036683
318084,55.290399912825535
214887,61.39260180292197
200057,48.54608181370133
281194,52.09044368600683
310632,48.29295154185022
143741,34.041205775563625
350184,67.41939238738215
235014,54.77178423236515
244114,67.98693344222131
156009,39.1513353115727
7480,52.4390243902439
284189,73.17939609236235
2511,61.27220796824321
77130,52.34265287884591
15126,71.44
23540,73.3377659574468
269725,25.207296849087896
242653,61.60714285714286
138161,0.6160158180919427
56931,32.052483598875355
286537,54.211229946524064
3,54.054054054054056
270633,86.02281988590057
38992,31.462200090538705
204583,46.12060323895658
193308,33.55219960604071
198994,56.297251362597436
128667,26.261829652996845
206940,34.80582524271845
73664,40.64362336114422
272380,55.779183438757904
124742,65.35523558439803
216459,37.09181432127691
228372,53.40236686390533
161614,55.81937363437728
121410,30.916414904330313
215841,35.20204894706887
8203,22.673402899098164
67877,28.93919218819352
246663,48.01607232546459
219101,73.0593607305936
37904,36.796379148891894
355093,69.18349429323969
221,36.60282453085703
57925,29.878438899552144
312251,45.04034171808258
30658,41.8705035971223
120677,73.12958067358738
285774,74.32884347422201
218333,44.32560903149139
130176,37.040642492090534
34194,33.439363817097416
153016,61.5005283550546
284083,68.23684210526316
54043,54.6214527200082
235555,69.61429915333962
234671,59.86196876135126
483,43.01722823601159
146652,65.7308137292711
6205,57.3959938366718
245934,59.195481471277034
55600,53.092269326683294
12493,65.05365142202312
1198,99.06159826153731
274841,34.26573426573427
145639,36.353211009174316
332290,52.66585266585266
27225,20.171635049683832
85897,51.434878587196465
229853,70.50203671374913
20100,33.990509924480385
24800,57.05882352941176
123540,35.40147439729029
283294,50.0
904,39.21604046242775
156714,44.740231859167025
229491,58.05350028457599
1107,99.81367618777688
586,65.93018117543085
259298,60.39370078740157
319966,64.17076063018804
18,41.752273492758505
701,39.37282229965157
177802,52.08970438328237
71836,25.754060324825982
336794,57.590933052187665
177524,28.72902567905812
54998,56.64152024446142
309110,42.57102934326968
2507,43.36283185840708
223215,38.706563706563706
175293,32.33394833948339
243759,64.57080371787862
1915,50.20100502512563
38718,70.8253358925144
280480,60.78247261345852
55427,42.71415955254636
191862,40.62891423297514
174078,28.783382789317507
128621,58.04195804195804
128721,57.055837563451774
53093,53.42142520056631
5072,40.18691588785047
169427,83.91248391248392
150658,46.64884475844949
65901,52.46066287244727
143405,38.938344873062974
283864,51.583820662768034
1231,31.599607458292446
15363,44.58526649315379
177678,54.06371911573472
270844,55.46035434214348
12902,44.849445324881145
79828,54.82072722665653
257501,43.7007874015748
165838,67.99104644655849
131111,67.78280542986425
69779,59.20101997450063
63759,33.235149729995086
227224,67.43005078163895
1634,52.554455445544555
9220,97.61072323552891
335764,83.645443196005
96913,53.509249183895534
2065,48.67403314917127
21551,73.05045871559633
256606,46.24737945492662
233208,53.36206896551724
336382,77.28717767573295
10093,31.18065904951151
8098,0.29950862792428656
3097,75.72815533980582
442,29.635901778154107
180199,63.272727272727266
171499,0.38065387326453515
212402,41.169305724725945
230253,70.97183993224645
58281,46.389396709323584
346965,58.16164817749604
230267,36.07272727272727
309430,38.84514435695538
176734,67.5263774912075
254018,36.52271034996277
6830,47.368421052631575
119506,59.70829535095715
204516,58.13882994846923
217083,58.05580558055805
131646,44.76834981780323
256916,82.3751740600756
102652,45.771206615712316
159504,63.3629191321499
70,29.77505112474438
43443,24.966899943257044
306040,60.2122776821572
300322,72.734375
8190,31.89083820662768
209418,65.95433584523676
203427,36.177703269069575
492,32.83582089552239
325022,66.35014836795253
367220,53.40981516889739
11170,51.07238605898124
316546,56.55644241733181
40834,62.300117445116996
197443,42.00351493848858
115,34.22906339681712
127024,26.899445526749588
43570,40.251908768175845
43015,64.81007543103449
30957,44.82385995245299
301716,39.415656008820285
2397,26.047332059385564
312318,57.951900698215674
264982,53.683693516699414
238546,57.17821782178218
104955,41.17647058823529
113294,37.85701508556436
40354,99.90727539208551
116954,29.464822609741432
268201,61.440677966101696
223040,56.95632930067867
368058,57.49108204518431
75449,46.49701539428213
875,63.77718200774501
200853,51.64543524416136
198740,45.67264573991031
277700,59.02912621359223
264055,38.10673750301859
301767,41.80349932705249
22825,46.37191157347204
6472,47.20243184193028
155624,45.41146738271995
34707,29.078321073128517
26,45.16129032258064
144733,66.37188337992811
353288,67.9632867132867
240855,52.781609195402304
255675,53.14483554529718
256320,40.949367088607595
302260,23.385497024465508
108745,52.435718393165196
156776,49.308176100628934
111341,67.38074204946997
1041,43.73601789709172
822,24.959857039584428
361,22.76595744680851
266083,23.065712771595123
19857,0.7780443153841298
241590,55.25484889490302
16986,25.59360980413612
216091,36.9219908224497
339484,38.66409762363519
144592,61.94181952936817
292375,72.20786678151019
163412,59.12969420385339
125618,42.76639783027621
28181,75.35885167464114
169611,40.40459267359213
98918,48.12307692307692
163805,39.813857290589446
230085,51.34003350083752
143515,47.32406236831015
325635,78.08094588449295
184921,54.159938811931674
300877,41.06678230702515
244331,43.915456874466265
70919,43.59654017857143
104363,42.17839533841327
175914,74.25923987017067
2081,61.0534716679968
31627,60.36464816577579
179172,51.9222732971166
193949,66.47912348238081
9209,33.73471624268688
296912,43.11978988237981
299047,57.331940090560785
13642,38.915266617969316
1035,55.77149587750294
296237,67.71879483500717
228504,35.143054119269216
270109,41.74003107198343
6411,28.42210054753609
215312,33.68246968026461
337787,43.063402385436284
299252,35.20882925773642
156129,55.1438027315527
1301,52.659574468085104
341530,43.222272934733
354570,90.15486725663717
223376,74.03751233958539
282954,49.55894145950281
91873,43.687523139577934
202408,38.726386349786715
238393,51.73775671406003
12942,37.292014117829574
205418,38.22489391796323
360265,71.41687141687142
29934,34.80077120822622
328326,72.38285144566301
62227,61.209016393442624
22484,39.314115308151095
309105,0.07627026428045894
66510,99.89806798396243
325555,59.63904840032814
2163,53.80193362947479
37111,33.65659093058117
120,21.61186086295381
170042,66.05250428741041
144797,62.44828425407641
191051,50.11225864391559
308765,73.49505840071878
163370,39.86102337334176
121408,43.36581258270179
194594,45.10922095495844
150999,36.58485420599958
104020,49.54495813614852
215311,49.80058291148949
187700,58.96774193548387
362986,58.45012366034625
903,29.702089817696752
38159,41.351150705270975
316412,68.36524300441826
42487,29.314946619217082
92415,43.802341183546936
269511,49.999991666659724
262543,30.0
284584,37.499948437519336
201921,39.99618471498441
165722,40.0122437905848
305985,50.00446177161578
317311,33.33454436734195
158889,0.0644442235245395
34119,49.94276665038795
136955,0.030190218369248362
137988,0.07906307261613513
324090,99.98425438515373
94,49.98909656154954
168609,33.34071755293403
116998,0.2412698918266838
42910,42.67405611361275
12891,0.08438515180838878
13780,34.62717058222676
300683,44.60093896713615
155068,60.564202334630345
350933,67.8882547311505
42052,58.24357912178956
205716,45.80128205128205
274124,64.11575562700965
276498,49.44367176634214
1465,35.30062707488012
175307,43.1730237700387
180511,53.40909090909091
124708,47.38909548001885
98229,47.88394996007453
334065,54.2333430317137
4636,21.385365853658538
15,38.58148893360161
264198,67.72291820191599
300583,34.501947690595436
188834,56.998867497168746
121,57.53565904794639
27588,27.335201494528956
271615,63.09263311451495
22038,35.297042008451406
119788,46.99509403107114
42776,55.61529271206691
79127,56.30480798306622
148203,99.75192809105276
199966,54.09437890353921
39463,56.64519357057978
149155,29.901062660315137
39953,35.24222008341354
312267,40.56497175141243
195571,43.7403400309119
175117,33.26892998435918
277659,82.89376386492482
214880,68.026941362916
554,38.390980317217654
157354,66.79663092649521
369880,58.752166377816295
91,73.70384917517676
232918,38.698769105911
66837,99.97592126152607
144239,25.010116582522198
361545,0.1819710941311329
527,0.1270946950175889
27976,56.43605870020964
233020,0.18034892645661088
54,48.231251263391954
202077,68.59979101358412
140,22.15407789972025
139898,53.49514563106796
101721,57.49297932090885
12477,28.31288343558282
216632,45.796064400715565
233312,54.95705342844664
103,39.565108722819296
103092,37.12750366389839
254640,58.586894119576804
221769,60.73423782920989
321277,45.559322033898304
30645,50.75060532687651
194655,50.44254929918485
37387,38.1612737544941
340041,59.57120980091884
27364,33.56812235862346
71671,39.95963673057518
99975,22.54025044722719
220133,57.80559646539027
19999,32.09209778283115
106217,43.365983971504896
250881,58.26580226904377
104006,56.88226266169699
28259,26.656057290630596
172381,36.47686832740214
4099,38.71718178796942
313889,84.69493278179938
328866,72.87923109068115
25292,54.48818897637795
39856,2.6342760482219454
60,41.03831891223733
192860,27.653880463871545
760,51.314332342484114
43022,39.62136578769439
183284,46.045016077170416
1568,36.885790172642764
272682,53.79188712522046
303553,53.27620967741935
438,0.3189610532802782
182874,72.37301380567857
19622,64.64646464646465
243,68.92744479495269
179803,68.41648590021691
63888,50.569768740922804
38996,60.75899843505478
833,64.82923906530857
285533,54.77748691099477
222542,35.4702657106706
163602,40.604215984669146
150376,2.46959616441691
180974,40.015161360190596
196496,68.98496240601504
150997,70.97844112769486
134453,31.340915101824912
212445,69.15817289543223
170561,53.91288631845293
216734,56.475849731663686
18258,33.514407179971656
267609,79.53667953667953
3201,44.537693532050355
172931,40.282597917699555
318977,56.997272857758
21133,70.0
196326,51.665485471296954
220308,80.5420759853237
112,32.87190289898686
24827,30.434782608695656
248005,44.12307692307692
82420,58.030871923237385
342070,77.73549000951475
332944,43.224043715846996
301255,64.69993256911665
83195,25.86265033157244
59946,37.62149175494158
284778,72.46049661399549
201808,1.3042224502718829
172308,43.989207554711705
7854,63.20559889857733
9440,41.58924688673651
244522,58.8281903420346
82222,68.90607042106363
207243,59.89520354695688
144344,60.89232870475757
327,30.054939136055154
204184,50.47043010752689
155987,49.79805852759866
42452,27.746338215712385
219513,47.40608228980322
216132,0.7034310227254705
855,37.409236131280856
336929,43.48057477381586
152470,56.59121171770972
1608,52.80373831775701
304285,35.60371517027864
170604,64.34294871794873
233678,28.446276732800825
143693,55.69767441860465
284435,47.29496211617706
147303,36.64705882352941
1403,28.226319135410044
349463,38.93703061813981
72125,67.2075726842461
197376,49.77722082985241
177639,45.96757852077001
218479,65.14239871640594
113997,43.77244377244377
198953,70.79569892473118
157001,54.251883745963404
128882,56.287554977389576
147949,42.89785510724464
155255,56.97577276524645
475,47.876899104012466
41114,46.35797995951923
118174,27.920433996383366
421,67.73958901618477
339906,43.85328496573962
287084,40.85510688836104
350316,71.92196993923888
322656,73.40314136125654
172818,52.070930158120476
68264,66.86710763680097
200680,70.8092485549133
178900,98.13874242050584
333255,72.65725288831835
826,23.057357242782654
216201,38.343658298011086
16496,28.638799571275452
247763,99.58593253269134
218074,70.14736842105263
174570,53.91465677179963
370913,63.257277734067664
196,39.19563735514656
253664,29.492003762935088
256589,49.41458222458755
123239,31.260229132569556
183231,32.92307692307692
143519,47.86359347620973
151347,61.749535795337316
3685,59.12746770655618
15985,65.55135292406167
177736,76.81814727562885
119890,50.14036643026005
179275,35.68399705014749
137269,38.7375841076578
129437,0.6167084054467006
269144,54.1028363415744
256960,77.39202657807309
238992,41.59110350727117
255984,78.73150105708245
241451,74.04092071611254
158899,39.63383020090732
67492,48.32775919732442
293835,59.04761904761905
181521,48.888888888888886
121921,65.41242155997232
2987,24.339714078022777
1887,43.76470588235294
33154,21.881432688349115
232405,61.410108024691354
66188,46.180609246946034
36235,49.080793420416065
5782,49.986282660686705
283155,59.4799829900978
222509,63.26068497028021
279537,75.04187604690117
187273,40.77936333699231
66588,30.858806404657933
125548,33.883323512080146
228855,48.35474772798496
169786,98.15802653351362
318560,61.79690449226123
271324,63.951598338450424
213893,46.126543209876544
120217,30.36869340232859
30869,41.772410970118706
245638,63.42337616924556
28023,0.7452537297029975
284936,48.8456865127582
227935,76.37575236457438
244115,55.80549875028402
88,39.30587497386577
196340,69.65425531914894
30380,42.21524338688247
232832,60.34663865546218
139976,66.3270592298394
173442,68.55203619909503
174837,56.837606837606835
203993,70.23213472917615
66362,49.33637946040035
161417,0.4863919607891431
174430,98.99137116729736
134157,32.1036451471234
249590,77.40693196405648
256680,79.40736306495062
305096,68.66061817622636
155969,21.954536623275693
104347,30.633802816901408
275467,46.5695067264574
340466,61.11996357842021
258036,47.578112084642086
316624,68.22510822510822
92828,51.14184466975096
1261,37.26355611601513
205317,54.23896876549331
276025,75.050641458474
326494,58.8037839487336
271869,36.26769626769627
285265,48.16666666666667
97207,54.61786719769278
175095,78.515625
342942,2.8165758754111234
338460,49.999100179064364
143884,0.39316150974413494
929,26.899016979445932
878,29.6505905511811
50750,46.65506879645738
332686,79.39421753097751
342848,55.144032921810705
24703,36.25064733298809
107529,36.967177242888404
202583,41.87374076561451
245354,53.493150684931514
21882,37.69639692852923
124172,23.502090106827684
157969,1.3731731056406709
158900,99.63952881978034
200511,60.77762619372442
19237,24.439395436135534
214029,65.26064464783128
230383,29.78723404255319
463,98.35599913641789
173090,0.29622957097307345
91872,45.2577975811585
118695,35.339906590555266
204305,60.33450704225351
248861,40.63027574563872
206915,43.37762537505358
288169,38.38678328474247
122515,65.12042818911686
220367,57.79981965734896
141572,42.485684783629026
322622,58.5394581861013
91514,30.568053993250842
191189,69.7619173309402
299659,82.39234449760765
272427,52.92479108635098
205398,45.751479289940825
172386,70.49281156300454
218293,39.63414634146341
220,41.86303969634667
302425,67.7916360968452
231733,77.40232312565998
29223,24.416264090177133
308119,83.49397590361446
3307,56.53377630121816
348450,0.1781729195119299
338834,64.18439716312056
45315,52.56326589804945
125153,1.013698197584807
236191,58.21417706114998
331820,65.60636182902584
191300,40.97256857855361
160018,43.584964274619445
110327,1.689667899913228
239188,60.952782067480925
298069,54.98929909042268
70512,50.079936051159066
145371,67.49835850295469
265402,63.72740595994137
124361,76.59207812214419
191231,37.8125
22192,44.60518384569018
195043,24.484536082474225
304783,76.39722134512157
160499,33.20778017906761
179572,26.791578134054472
175223,45.53893759669933
244992,33.88098854065994
318009,68.30637173984813
245643,44.24460431654676
89409,59.61337513061651
170771,68.90002087246921
126163,0.8677758232038363
246900,83.46497699852443
250458,57.278703921108246
491,47.30538922155689
285192,67.1047227926078
237179,70.93479968578161
38713,54.69534050179211
238799,65.33582089552239
299169,42.587465391391895
1382,35.40238181162035
13308,18.633828996282528
15987,49.4796739631927
217780,54.151838671411625
168,36.29086057371581
23094,42.68802228412256
154386,34.0080971659919
267378,33.5753951302862
73439,65.28668012994994
256997,66.80672268907563
161866,56.08504398826979
10640,34.448289119569395
206718,57.193550875568924
162286,50.72648483303595
233247,47.75376962536919
295905,54.63917525773196
269752,99.88969116521069
166384,0.6678566670062935
316786,54.82517482517483
195856,33.75778921701436
161936,2.087664651034176
172047,51.97568389057751
266192,73.94689798317916
183394,50.09725138941135
18100,34.41123996431757
730,61.9678334910123
363307,58.371040723981906
109276,68.41399851079673
346501,55.48073325851104
90419,48.875255623721884
184824,71.16336633663366
296151,70.99419200546635
234477,53.85949696444059
503,39.6419995634141
241477,43.27044025157233
245961,62.632869991823384
131260,28.679067577113255
157026,54.951796669588084
219100,61.869065467266374
178054,36.879969708443774
233262,99.89436187690714
242684,54.40860215053763
108906,52.912759306621204
25821,31.546211125711782
2393,39.373493975903614
176229,21.394783078794433
146910,61.27167630057804
295564,77.75577557755776
36932,57.12244606372339
168435,36.00585758740619
204135,29.40210249671485
157403,36.43013899049012
339789,76.31683168316832
18098,70.0496414782129
274450,50.85324232081911
9216,60.22587988093153
27173,46.62854419823684
203416,20.036669240016806
152162,25.01833947396619
350636,0.05926124314698187
184424,72.96786389413988
222514,0.15794194560930372
15364,41.57836470030049
253618,27.288857345635204
176396,45.23137254901961
338628,38.136511375948
24480,47.18935748655533
187645,81.79385950601977
258779,74.57660112906366
1662,48.10307802433786
217372,62.58976859650678
20551,57.82406735375236
129948,42.10188356164384
22141,27.844219564550755
15817,36.031984007996
24068,34.01955146635998
170624,57.27878211227403
217861,39.19650291423814
35497,36.4500442086649
151771,60.428481411468184
233398,72.22908478382931
270239,65.18800168990283
29937,35.704816615112684
103185,37.60348583877995
14254,36.13298337707786
281474,80.77922077922078
242722,84.93427704752276
267319,48.97615708274895
299317,86.6043613707165
245655,67.24758476984277
136063,39.309336258184594
265736,46.144872791912015
132028,70.83780880773361
298371,46.8869123252859
163642,48.02139037433155
36218,57.99566091889082
205125,29.35123042505593
163166,49.08336215842269
293141,63.15680595779892
141517,48.875255623721884
98527,60.03167898627244
6249,1.1623318315392426
238638,55.41731467081389
332800,75.02524402558062
287938,58.508604206500955
53953,0.38588634073229305
200147,35.873925501432666
187617,69.8946112547226
164928,76.67430265462876
118,55.98707017708235
39683,52.156542268228456
359609,88.4479092841956
252752,57.427821522309706
8129,32.08430913348946
352697,65.55786555786555
176165,42.6753975678204
43528,45.48374146928944
271601,69.54545454545455
148949,58.15913355499226
170216,70.57327114899694
136991,29.251059821008006
359152,55.32670454545454
284121,81.78733031674209
242302,58.710498900335686
210274,37.483898668956634
41933,31.639247943595773
95103,99.7925617428005
185343,74.68493467452885
227789,59.90314769975787
481,32.11618257261411
24310,27.546989105710523
305682,44.56257594167679
279254,45.33941236068896
116,20.96067790155194
91984,41.66153846153846
261114,44.880103694102395
3284,37.439320388349515
